"","iphone","iphonedisunc","iphonedisneg","iphoneperpos","iphonedispos","iphonecampos","iphonecamunc","iphoneperneg","iphoneperunc","iphonesentiment.1","iphonesentiment"
"8413",1,0,0,0,0,0,0,0,0,"5","6"
"8414",1,0,0,0,0,0,0,0,0,"5","6"
"8415",0,0,0,0,0,0,0,0,0,"0","1"
"8416",1,0,0,0,0,0,0,0,0,"5","6"
"8417",1,10,0,0,0,0,0,0,0,"3","4"
"8418",0,0,0,0,0,0,0,0,0,"0","1"
"8419",0,0,0,0,0,0,0,0,0,"0","1"
"8420",0,0,0,0,1,0,0,0,2,"0","1"
"8421",0,0,0,1,0,0,0,0,0,"0","1"
"8422",1,0,0,0,0,0,0,0,0,"5","6"
"8423",1,0,0,0,0,0,0,0,0,"5","6"
"8424",0,48,0,0,0,0,0,0,0,"0","1"
"8425",0,0,1,0,0,0,0,0,0,"0","1"
"8426",0,0,0,0,0,0,0,0,0,"0","1"
"8427",2,0,0,0,0,0,0,0,0,"5","6"
"8428",0,0,0,0,0,0,0,0,1,"0","1"
"8429",3,12,0,0,0,0,0,0,0,"5","6"
"8430",0,0,0,0,0,0,0,0,0,"0","1"
"8431",1,0,0,0,0,0,0,0,0,"5","6"
"8432",0,0,0,0,0,0,0,0,0,"0","1"
"8433",0,0,0,0,0,0,0,1,0,"0","1"
"8434",1,1,0,0,0,0,0,0,0,"3","4"
"8435",1,0,0,0,0,0,0,0,0,"5","6"
"8436",1,0,0,0,0,0,0,0,0,"5","6"
"8437",0,0,0,0,0,0,0,0,0,"0","1"
"8438",0,0,0,0,0,0,0,1,0,"0","1"
"8439",0,0,0,0,0,0,0,0,0,"0","1"
"8440",2,1,0,0,4,0,0,0,0,"5","6"
"8441",0,0,1,0,0,1,0,0,0,"0","1"
"8442",0,0,0,2,0,0,0,0,0,"0","1"
"8443",0,0,0,0,1,0,0,0,0,"0","1"
"8444",0,0,0,0,0,1,0,0,0,"0","1"
"8445",0,0,0,0,0,0,0,0,0,"0","1"
"8446",0,0,0,0,0,0,0,0,0,"0","1"
"8447",0,0,2,0,0,0,0,0,0,"0","1"
"8448",1,0,0,0,0,0,0,0,0,"5","6"
"8449",1,0,0,0,0,0,0,0,0,"5","6"
"8450",0,0,0,1,0,1,0,0,0,"0","1"
"8451",0,0,0,0,0,0,0,2,0,"0","1"
"8452",0,0,0,0,0,0,0,0,0,"0","1"
"8453",1,0,0,0,0,0,0,0,0,"5","6"
"8454",0,0,0,0,0,0,0,1,0,"0","1"
"8455",1,0,0,0,0,0,0,0,0,"5","6"
"8456",0,0,0,0,0,0,0,2,0,"0","1"
"8457",0,0,0,0,0,0,0,0,0,"0","1"
"8458",0,1,0,0,0,0,0,0,0,"0","1"
"8459",1,0,0,0,0,0,0,0,1,"5","6"
"8460",1,0,0,0,0,0,0,0,0,"5","6"
"8461",0,0,4,0,0,1,1,0,0,"0","1"
"8462",0,0,0,2,16,0,0,0,0,"0","1"
"8463",0,0,0,0,0,0,0,1,0,"0","1"
"8464",1,1,0,0,0,0,0,0,1,"5","6"
"8465",2,0,0,0,0,0,0,0,0,"5","6"
"8466",0,0,0,0,0,1,0,0,0,"0","1"
"8467",1,0,0,0,0,0,0,0,0,"5","6"
"8468",2,0,0,0,0,0,0,0,0,"5","6"
"8469",0,0,0,0,0,0,0,1,0,"0","1"
"8470",1,0,0,0,0,0,0,0,0,"5","6"
"8471",0,0,0,2,0,0,0,0,0,"0","1"
"8472",0,0,0,0,0,0,0,1,0,"0","1"
"8473",2,0,0,0,2,0,0,6,0,"5","6"
"8474",0,0,0,0,0,0,0,0,0,"0","1"
"8475",1,0,0,0,0,0,0,0,1,"5","6"
"8476",0,0,0,0,0,0,0,1,0,"0","1"
"8477",0,0,0,0,0,0,0,0,0,"0","1"
"8478",0,0,0,0,0,0,0,2,0,"0","1"
"8479",0,0,0,1,0,0,0,0,0,"0","1"
"8480",0,0,0,0,1,0,0,0,1,"0","1"
"8481",2,0,0,0,0,0,0,0,0,"5","6"
"8482",1,0,0,0,0,0,0,0,0,"5","6"
"8483",1,0,0,0,0,0,0,0,0,"5","6"
"8484",1,1,0,0,2,0,0,0,0,"3","4"
"8485",1,0,0,0,0,0,0,0,0,"5","6"
"8486",0,0,0,4,0,0,0,0,0,"0","1"
"8487",0,0,0,0,0,1,0,0,0,"0","1"
"8488",1,0,0,0,0,0,0,0,0,"5","6"
"8489",2,0,0,0,0,0,0,0,0,"5","6"
"8490",0,0,0,0,0,0,0,0,0,"0","1"
"8491",0,0,0,0,0,0,0,0,0,"0","1"
"8492",0,0,0,0,0,0,0,0,0,"0","1"
"8493",1,0,0,0,0,0,0,0,0,"5","6"
"8494",1,0,0,0,0,0,0,0,0,"5","6"
"8495",2,0,0,0,0,0,0,0,0,"5","6"
"8496",1,0,0,0,0,0,0,0,0,"5","6"
"8497",0,0,0,0,0,0,0,0,1,"0","1"
"8498",1,0,0,0,0,0,0,0,0,"5","6"
"8499",1,0,0,0,0,0,0,0,0,"5","6"
"8500",0,0,0,0,0,0,0,2,0,"0","1"
"8501",1,0,0,0,0,0,0,0,0,"5","6"
"8502",0,0,0,0,0,0,0,0,0,"0","1"
"8503",0,0,0,1,0,0,0,0,0,"0","1"
"8504",0,0,0,0,0,0,0,0,0,"0","1"
"8505",1,0,0,0,0,0,0,0,3,"5","6"
"8506",2,1,0,0,0,0,0,0,0,"3","4"
"8507",1,0,0,0,0,0,0,0,0,"5","6"
"8508",1,0,0,0,0,0,0,0,0,"5","6"
"8509",0,0,3,0,0,0,1,0,0,"0","1"
"8510",0,0,0,3,1,0,0,0,0,"0","1"
"8511",0,0,0,0,0,0,0,0,0,"0","1"
"8512",0,0,0,4,0,0,0,0,0,"0","1"
"8513",0,0,0,0,0,0,0,0,0,"0","1"
"8514",1,6,0,0,11,0,0,0,1,"5","6"
"8515",1,4,0,0,0,0,0,0,0,"3","4"
"8516",0,0,6,0,0,0,0,0,0,"0","1"
"8517",0,0,0,0,0,0,0,0,0,"0","1"
"8518",0,0,0,0,0,0,0,0,0,"0","1"
"8519",0,0,0,0,0,0,0,1,0,"0","1"
"8520",0,0,0,0,1,0,0,0,4,"0","1"
"8521",1,0,0,0,0,0,0,0,0,"5","6"
"8522",1,0,0,0,0,0,0,0,1,"5","6"
"8523",1,2,0,0,2,0,0,0,2,"5","6"
"8524",0,0,0,0,0,0,0,0,0,"0","1"
"8525",2,0,0,0,0,0,0,0,0,"5","6"
"8526",0,0,0,3,0,0,0,0,0,"0","1"
"8527",0,0,0,0,0,0,0,0,0,"0","1"
"8528",1,0,0,0,0,0,0,0,0,"5","6"
"8529",0,0,0,1,0,0,0,0,0,"0","1"
"8530",0,0,0,1,0,0,0,0,0,"0","1"
"8531",0,0,0,0,0,0,0,0,0,"0","1"
"8532",0,0,0,2,0,0,0,0,0,"0","1"
"8533",0,0,0,1,0,0,0,0,0,"0","1"
"8534",0,0,0,0,0,0,0,0,0,"0","1"
"8535",0,0,0,0,1,0,0,0,0,"0","1"
"8536",4,1,0,0,0,0,0,0,0,"5","6"
"8537",0,0,1,0,0,1,0,0,0,"0","1"
"8538",0,0,0,3,3,0,0,0,0,"0","1"
"8539",2,0,0,0,0,0,0,0,0,"5","6"
"8540",0,0,0,0,1,0,0,0,1,"0","1"
"8541",0,0,0,0,0,0,0,0,0,"0","1"
"8542",0,0,2,0,0,0,0,0,0,"0","1"
"8543",0,0,0,0,0,0,0,2,0,"0","1"
"8544",2,0,0,0,0,0,0,0,0,"5","6"
"8545",0,0,0,0,0,0,0,0,0,"0","1"
"8546",1,0,0,0,0,0,0,0,0,"5","6"
"8547",0,0,0,0,0,0,0,1,0,"0","1"
"8548",0,0,0,0,0,0,0,2,0,"0","1"
"8549",0,0,0,0,0,0,0,0,10,"0","1"
"8550",5,0,0,0,0,0,0,0,0,"5","6"
"8551",0,0,0,0,0,0,0,0,0,"0","1"
"8552",0,0,2,0,0,0,0,0,0,"0","1"
"8553",0,0,0,0,0,1,0,0,0,"0","1"
"8554",0,0,2,0,0,0,0,0,0,"0","1"
"8555",1,0,0,0,0,0,0,0,0,"5","6"
"8556",1,0,0,0,0,0,0,0,0,"5","6"
"8557",2,0,0,0,0,0,0,0,0,"5","6"
"8558",2,0,0,0,0,0,0,0,1,"5","6"
"8559",0,0,0,0,0,0,0,1,0,"0","1"
"8560",0,0,0,0,0,0,0,0,0,"0","1"
"8561",1,0,0,0,0,0,0,0,0,"5","6"
"8562",0,0,0,1,0,0,0,0,0,"0","1"
"8563",0,0,1,0,0,0,0,0,0,"0","1"
"8564",0,0,0,1,0,0,0,0,0,"0","1"
"8565",1,0,0,0,0,0,0,0,0,"5","6"
"8566",1,0,0,0,0,0,0,0,0,"5","6"
"8567",0,0,0,0,0,0,0,1,0,"0","1"
"8568",0,0,0,0,0,1,0,0,0,"0","1"
"8569",1,0,0,0,0,0,0,0,1,"5","6"
"8570",0,0,0,0,0,0,0,1,0,"0","1"
"8571",1,0,0,0,0,0,0,0,0,"5","6"
"8572",1,1,0,0,1,0,0,0,1,"5","6"
"8573",1,2,0,0,0,0,0,0,0,"3","4"
"8574",0,0,120,0,0,0,0,0,0,"0","1"
"8575",1,0,0,0,0,0,0,0,0,"5","6"
"8576",0,0,0,14,0,9,0,0,0,"0","1"
"8577",1,0,0,0,0,0,0,0,0,"5","6"
"8578",1,0,0,0,0,0,0,0,0,"5","6"
"8579",1,0,0,0,0,0,0,0,0,"5","6"
"8580",0,0,0,0,0,0,0,0,0,"0","1"
"8581",0,0,0,0,0,0,0,3,0,"0","1"
"8582",0,0,1,0,0,0,0,0,0,"0","1"
"8583",0,0,0,1,0,1,0,0,0,"0","1"
"8584",0,0,0,0,0,0,0,1,0,"0","1"
"8585",0,0,0,2,0,0,0,0,0,"0","1"
"8586",0,0,0,1,4,0,0,0,0,"0","1"
"8587",2,3,0,0,0,0,0,0,7,"5","6"
"8588",1,0,0,0,0,0,0,0,0,"5","6"
"8589",1,0,0,0,0,0,0,0,0,"5","6"
"8590",1,0,0,0,0,0,0,0,0,"5","6"
"8591",1,0,0,0,0,0,0,0,0,"5","6"
"8592",0,0,0,0,1,0,0,0,0,"0","1"
"8593",1,0,0,0,0,0,0,0,0,"5","6"
"8594",0,0,0,0,0,0,0,0,0,"0","1"
"8595",1,0,0,0,0,0,0,0,0,"5","6"
"8596",1,0,0,0,1,0,0,0,0,"3","4"
"8597",0,0,2,0,0,0,0,0,0,"0","1"
"8598",0,0,0,0,0,0,0,1,0,"0","1"
"8599",0,0,0,2,0,0,0,0,0,"0","1"
"8600",2,4,0,0,0,0,0,0,0,"3","4"
"8601",1,0,0,0,3,0,0,0,0,"3","4"
"8602",0,0,0,0,0,0,0,0,0,"0","1"
"8603",0,0,3,0,0,1,2,0,0,"0","1"
"8604",0,0,0,0,1,0,0,0,0,"0","1"
"8605",0,0,0,0,0,0,0,1,0,"0","1"
"8606",0,0,0,0,0,0,0,1,0,"0","1"
"8607",0,0,0,1,1,0,0,0,0,"0","1"
"8608",0,0,0,0,5,0,0,0,0,"0","1"
"8609",0,0,0,0,0,0,0,3,0,"0","1"
"8610",0,0,0,2,0,0,0,0,0,"0","1"
"8611",0,0,0,2,0,1,1,0,0,"0","1"
"8612",0,0,0,2,1,0,0,0,0,"0","1"
"8613",1,0,0,0,0,0,0,0,0,"5","6"
"8614",0,0,0,0,0,0,0,0,0,"0","1"
"8615",0,0,2,1,0,2,2,0,0,"0","1"
"8616",0,0,0,0,1,0,0,0,0,"0","1"
"8617",1,0,0,0,0,0,0,0,0,"5","6"
"8618",1,2,0,0,0,0,0,0,0,"3","4"
"8619",0,0,0,1,0,0,0,0,0,"0","1"
"8620",3,2,0,0,0,0,0,0,0,"5","6"
"8621",7,0,0,0,0,0,0,0,0,"5","6"
"8622",1,0,0,0,0,0,0,0,0,"5","6"
"8623",1,0,0,0,0,0,0,0,0,"5","6"
"8624",2,0,0,0,0,0,0,0,3,"5","6"
"8625",0,0,0,0,0,0,0,1,0,"0","1"
"8626",0,0,3,0,0,0,0,0,0,"0","1"
"8627",1,0,0,0,0,0,0,0,0,"5","6"
"8628",0,0,0,2,0,0,0,0,0,"0","1"
"8629",0,0,0,0,0,0,0,1,0,"0","1"
"8630",1,0,0,0,0,0,0,0,0,"5","6"
"8631",0,0,0,0,0,0,0,0,0,"0","1"
"8632",0,0,0,0,0,0,0,0,0,"0","1"
"8633",1,0,0,0,0,0,0,0,0,"5","6"
"8634",0,0,0,5,0,1,1,0,0,"0","1"
"8635",0,0,0,2,0,0,0,0,0,"0","1"
"8636",1,0,0,0,0,0,0,0,0,"5","6"
"8637",0,0,0,0,0,0,0,2,0,"0","1"
"8638",1,1,0,0,0,0,0,0,0,"3","4"
"8639",1,0,0,0,0,0,0,0,0,"5","6"
"8640",1,0,0,0,0,0,0,0,0,"5","6"
"8641",1,1,0,0,1,0,0,0,3,"5","6"
"8642",1,0,0,0,0,0,0,0,0,"5","6"
"8643",2,1,0,0,1,0,0,0,1,"5","6"
"8644",0,0,0,0,0,0,0,0,0,"0","1"
"8645",0,0,0,0,0,0,0,1,0,"0","1"
"8646",0,0,0,126,0,0,0,0,0,"0","1"
"8647",0,0,0,0,0,1,1,0,0,"0","1"
"8648",1,0,0,0,0,0,0,0,0,"5","6"
"8649",0,0,0,9,0,0,0,0,0,"0","1"
"8650",2,0,0,0,0,0,0,0,0,"5","6"
"8651",1,0,0,0,0,0,0,0,0,"5","6"
"8652",0,0,0,3,0,0,0,0,0,"0","1"
"8653",0,0,0,1,0,1,0,0,0,"0","1"
"8654",1,0,0,0,2,0,0,0,0,"3","4"
"8655",0,0,0,3,3,0,0,0,0,"0","1"
"8656",1,0,0,0,0,0,0,0,0,"5","6"
"8657",0,0,0,0,0,0,0,1,0,"0","1"
"8658",0,0,1,0,0,0,0,0,0,"0","1"
"8659",0,0,1,1,0,1,0,0,0,"0","1"
"8660",0,0,0,1,0,0,0,0,0,"0","1"
"8661",0,0,0,3,0,0,1,0,0,"0","1"
"8662",2,0,0,0,0,0,0,0,0,"5","6"
"8663",0,0,0,0,0,0,0,0,0,"0","1"
"8664",1,0,0,0,0,0,0,0,0,"5","6"
"8665",1,0,0,0,0,0,0,0,0,"5","6"
"8666",0,0,0,0,3,0,0,0,0,"0","1"
"8667",0,0,0,0,0,1,1,0,0,"0","1"
"8668",0,1,0,0,0,0,0,0,0,"0","1"
"8669",3,0,0,0,0,0,0,0,0,"5","6"
"8670",0,0,0,0,1,0,0,0,0,"0","1"
"8671",0,0,0,0,0,0,0,0,0,"0","1"
"8672",0,0,0,0,0,0,0,0,0,"0","1"
"8673",0,0,3,0,0,0,0,0,0,"0","1"
"8674",0,1,0,0,0,0,0,0,0,"0","1"
"8675",1,5,0,0,0,0,0,0,0,"3","4"
"8676",0,0,0,0,0,1,1,0,0,"0","1"
"8677",0,0,0,0,0,0,0,0,0,"0","1"
"8678",0,0,0,1,0,0,0,0,0,"0","1"
"8679",1,0,0,0,0,0,0,0,0,"5","6"
"8680",1,0,0,0,0,0,0,0,0,"5","6"
"8681",1,0,0,0,0,0,0,0,0,"5","6"
"8682",0,0,1,0,0,1,0,0,0,"0","1"
"8683",1,0,0,0,0,0,0,0,0,"5","6"
"8684",0,0,0,0,0,0,0,0,0,"0","1"
"8685",1,0,0,0,0,0,0,0,0,"5","6"
"8686",2,0,0,0,0,0,0,0,0,"5","6"
"8687",2,0,0,0,0,0,0,0,0,"5","6"
"8688",2,0,0,0,0,0,0,0,0,"5","6"
"8689",0,0,0,1,0,0,0,0,0,"0","1"
"8690",0,0,0,0,0,0,0,0,0,"0","1"
"8691",0,0,1,0,0,1,0,0,0,"0","1"
"8692",0,0,0,1,0,0,0,0,0,"0","1"
"8693",0,0,2,0,0,1,0,0,0,"0","1"
"8694",1,0,0,0,0,0,0,0,0,"5","6"
"8695",0,0,0,2,0,0,0,0,0,"0","1"
"8696",0,0,0,1,0,0,0,0,0,"0","1"
"8697",0,0,0,0,0,0,0,1,0,"0","1"
"8698",1,0,0,0,0,0,0,0,0,"5","6"
"8699",0,0,0,0,0,0,0,1,0,"0","1"
"8700",0,0,0,0,0,0,0,0,0,"0","1"
"8701",1,0,0,0,0,0,0,0,0,"5","6"
"8702",1,0,0,0,0,0,0,0,0,"5","6"
"8703",0,0,0,0,0,0,0,0,0,"0","1"
"8704",0,0,0,0,0,0,0,0,0,"0","1"
"8705",0,0,0,0,0,0,0,1,0,"0","1"
"8706",1,0,0,0,0,0,0,0,0,"5","6"
"8707",0,0,0,0,11,0,0,0,1,"0","1"
"8708",1,0,0,0,0,0,0,0,0,"5","6"
"8709",1,0,0,0,0,0,0,0,2,"5","6"
"8710",0,0,0,4,0,0,0,0,0,"0","1"
"8711",2,0,0,0,0,0,0,0,0,"5","6"
"8712",0,1,0,0,0,0,0,0,0,"0","1"
"8713",1,1,0,0,0,0,0,0,1,"5","6"
"8714",0,0,0,0,0,0,0,3,0,"0","1"
"8715",2,0,0,0,0,0,0,0,0,"5","6"
"8716",0,0,0,0,0,0,0,1,0,"0","1"
"8717",1,0,0,0,0,0,0,0,0,"5","6"
"8718",1,0,0,0,0,0,0,0,0,"5","6"
"8719",1,0,0,0,0,0,0,0,2,"5","6"
"8720",0,0,0,0,0,0,0,0,0,"0","1"
"8721",0,0,0,0,0,0,0,0,0,"0","1"
"8722",0,0,0,0,0,0,0,0,0,"0","1"
"8723",1,0,0,0,0,0,0,0,0,"5","6"
"8724",1,0,0,0,0,0,0,0,0,"5","6"
"8725",0,0,0,0,0,0,0,0,0,"0","1"
"8726",0,0,0,0,0,0,0,0,0,"0","1"
"8727",1,0,0,0,0,0,0,0,0,"5","6"
"8728",0,0,0,6,2,0,0,0,0,"0","1"
"8729",0,0,0,0,0,0,0,0,0,"0","1"
"8730",1,0,0,0,0,0,0,0,0,"5","6"
"8731",0,0,0,0,0,0,0,0,0,"0","1"
"8732",0,4,0,0,0,4,0,0,0,"0","1"
"8733",1,0,0,0,0,0,0,0,0,"5","6"
"8734",1,0,0,0,0,0,0,0,0,"5","6"
"8735",0,0,0,1,0,0,0,0,0,"0","1"
"8736",1,0,0,0,0,0,0,0,0,"5","6"
"8737",0,0,0,0,1,0,0,0,0,"0","1"
"8738",0,0,0,2,0,0,0,0,0,"0","1"
"8739",1,0,0,0,0,0,0,0,0,"5","6"
"8740",1,0,0,0,0,0,0,0,0,"5","6"
"8741",0,0,0,0,0,0,0,0,0,"0","1"
"8742",0,0,0,0,0,0,0,0,0,"0","1"
"8743",1,0,0,0,2,0,0,0,0,"3","4"
"8744",2,0,0,0,0,0,0,0,0,"5","6"
"8745",1,0,0,0,0,0,0,0,0,"5","6"
"8746",0,0,0,1,0,0,0,0,0,"0","1"
"8747",2,0,0,0,0,0,0,0,0,"5","6"
"8748",1,0,0,0,0,0,0,0,0,"5","6"
"8749",0,0,0,0,0,0,0,0,0,"0","1"
"8750",1,0,0,0,0,0,0,0,0,"5","6"
"8751",0,0,0,0,0,0,0,2,0,"0","1"
"8752",1,0,0,0,0,0,0,0,0,"5","6"
"8753",0,0,0,0,0,0,0,0,0,"0","1"
"8754",1,6,0,0,0,0,0,0,3,"5","6"
"8755",0,0,0,0,0,0,0,3,0,"0","1"
"8756",0,0,0,0,0,0,0,0,0,"0","1"
"8757",1,0,0,0,0,0,0,0,0,"5","6"
"8758",1,0,0,0,2,0,0,0,0,"3","4"
"8759",2,7,0,0,0,0,0,0,0,"3","4"
"8760",2,0,0,0,0,0,0,0,0,"5","6"
"8761",1,0,0,0,0,0,0,0,0,"5","6"
"8762",0,0,1,1,0,0,0,0,0,"0","1"
"8763",0,0,1,0,0,0,0,0,0,"0","1"
"8764",1,0,0,0,0,0,0,0,0,"5","6"
"8765",0,0,0,1,0,0,0,0,0,"0","1"
"8766",0,0,0,0,0,0,0,0,0,"0","1"
"8767",1,0,0,0,0,0,0,0,0,"5","6"
"8768",0,0,0,0,0,0,0,0,0,"0","1"
"8769",1,0,0,0,0,0,0,0,0,"5","6"
"8770",0,0,0,0,0,0,0,1,0,"0","1"
"8771",0,0,0,7,0,0,0,0,0,"0","1"
"8772",0,0,0,0,0,0,0,0,0,"0","1"
"8773",2,1,0,0,0,0,0,0,0,"3","4"
"8774",1,0,0,0,0,0,0,0,0,"5","6"
"8775",1,0,0,0,0,0,0,0,0,"5","6"
"8776",0,0,0,0,0,0,0,0,0,"0","1"
"8777",0,0,0,0,0,1,1,0,0,"0","1"
"8778",0,0,0,0,0,0,0,1,0,"0","1"
"8779",0,0,1,4,0,3,0,0,0,"0","1"
"8780",0,0,0,0,0,0,0,0,0,"0","1"
"8781",1,0,0,0,0,0,0,0,0,"5","6"
"8782",0,0,0,0,1,0,0,0,0,"0","1"
"8783",2,0,0,0,0,0,0,0,0,"5","6"
"8784",0,0,0,0,0,0,0,0,0,"0","1"
"8785",0,0,0,3,0,0,0,0,0,"0","1"
"8786",0,0,0,2,0,0,0,0,0,"0","1"
"8787",0,0,0,0,0,0,0,1,0,"0","1"
"8788",1,0,0,0,0,0,0,0,0,"5","6"
"8789",0,0,0,0,2,0,0,0,3,"0","1"
"8790",0,0,0,0,0,0,0,0,0,"0","1"
"8791",0,0,0,0,0,0,0,0,0,"0","1"
"8792",0,0,0,0,0,0,0,0,0,"0","1"
"8793",1,0,0,0,0,0,0,0,0,"5","6"
"8794",2,0,0,0,0,0,0,0,0,"5","6"
"8795",2,2,0,0,0,0,0,0,0,"3","4"
"8796",0,0,0,0,1,0,0,0,0,"0","1"
"8797",2,0,0,0,0,0,0,0,0,"5","6"
"8798",0,0,0,0,1,0,0,0,0,"0","1"
"8799",0,0,0,1,0,0,0,0,0,"0","1"
"8800",1,0,0,0,0,0,0,0,0,"5","6"
"8801",0,0,0,1,0,0,0,0,0,"0","1"
"8802",0,0,0,0,0,0,0,0,0,"0","1"
"8803",2,1,0,0,0,0,0,0,1,"5","6"
"8804",1,0,0,0,0,0,0,0,0,"5","6"
"8805",0,0,0,0,1,0,0,0,0,"0","1"
"8806",1,0,0,0,0,0,0,0,1,"5","6"
"8807",0,0,0,0,0,0,0,0,0,"0","1"
"8808",1,0,0,0,0,0,0,0,0,"5","6"
"8809",2,0,0,0,0,0,0,0,0,"5","6"
"8810",0,0,0,0,0,0,0,0,0,"0","1"
"8811",0,0,0,4,1,0,0,0,0,"0","1"
"8812",1,0,0,0,0,0,0,0,0,"5","6"
"8813",1,0,0,0,0,0,0,0,0,"5","6"
"8814",0,0,0,12,0,2,0,0,0,"0","1"
"8815",3,1,0,0,0,0,0,0,0,"5","6"
"8816",0,0,0,0,2,0,0,0,0,"0","1"
"8817",0,0,0,0,0,0,0,0,0,"0","1"
"8818",0,0,1,0,0,0,0,0,0,"0","1"
"8819",0,0,0,0,0,0,0,1,0,"0","1"
"8820",0,0,0,0,0,0,0,1,0,"0","1"
"8821",0,0,1,1,0,1,0,0,0,"0","1"
"8822",0,0,0,1,0,0,0,0,0,"0","1"
"8823",0,0,0,0,1,0,0,0,0,"0","1"
"8824",0,0,0,2,0,0,0,0,0,"0","1"
"8825",2,0,0,4,0,5,0,0,0,"5","6"
"8826",0,0,0,0,0,0,0,1,0,"0","1"
"8827",0,0,0,0,0,0,0,1,0,"0","1"
"8828",0,0,0,0,0,0,0,1,0,"0","1"
"8829",0,0,0,0,2,0,0,0,0,"0","1"
"8830",1,0,0,0,0,0,0,0,0,"5","6"
"8831",0,0,0,0,0,0,0,0,0,"0","1"
"8832",0,0,1,0,0,1,0,0,0,"0","1"
"8833",0,0,0,0,0,0,0,0,0,"0","1"
"8834",0,0,0,0,0,0,0,0,0,"0","1"
"8835",0,0,0,3,0,0,0,0,0,"0","1"
"8836",0,0,0,1,0,1,1,0,0,"0","1"
"8837",0,0,0,0,1,0,0,0,2,"0","1"
"8838",1,0,0,0,0,0,0,0,0,"5","6"
"8839",0,2,0,0,0,1,0,0,0,"0","1"
"8840",1,0,0,0,0,0,0,0,0,"5","6"
"8841",0,0,0,0,0,0,0,0,0,"0","1"
"8842",0,0,3,0,0,1,1,0,0,"0","1"
"8843",1,0,0,0,0,0,0,0,1,"5","6"
"8844",0,0,0,0,1,0,0,0,0,"0","1"
"8845",1,1,0,0,0,0,0,0,0,"3","4"
"8846",1,0,0,0,0,0,0,0,0,"5","6"
"8847",0,0,0,9,0,0,0,0,0,"0","1"
"8848",0,0,0,0,0,3,1,0,0,"0","1"
"8849",2,0,0,0,0,0,0,0,1,"5","6"
"8850",1,0,0,0,0,0,0,0,0,"5","6"
"8851",0,0,1,0,0,0,0,0,0,"0","1"
"8852",1,0,0,0,0,0,0,0,0,"5","6"
"8853",0,0,0,0,0,0,0,0,0,"0","1"
"8854",0,0,0,0,15,0,0,0,7,"0","1"
"8855",0,0,0,0,0,0,4,0,0,"0","1"
"8856",0,0,0,0,0,0,0,1,0,"0","1"
"8857",0,0,0,0,0,0,0,0,0,"0","1"
"8858",1,9,0,0,0,0,0,0,0,"3","4"
"8859",0,0,0,1,1,0,0,0,0,"0","1"
"8860",0,0,0,0,0,0,0,1,0,"0","1"
"8861",0,0,0,0,0,0,0,0,0,"0","1"
"8862",0,0,0,0,0,0,0,0,0,"0","1"
"8863",0,0,0,0,0,0,0,0,0,"0","1"
"8864",0,0,1,0,0,0,0,0,0,"0","1"
"8865",1,0,0,0,0,0,0,0,0,"5","6"
"8866",1,0,0,0,0,0,0,0,0,"5","6"
"8867",0,0,0,0,0,0,0,0,0,"0","1"
"8868",0,0,0,0,0,0,0,0,0,"0","1"
"8869",0,0,0,0,0,0,0,1,0,"0","1"
"8870",1,0,0,0,0,0,0,0,0,"5","6"
"8871",1,0,0,0,0,0,0,0,0,"5","6"
"8872",0,0,0,0,14,0,0,0,3,"0","1"
"8873",1,0,0,0,0,0,0,0,0,"5","6"
"8874",0,0,0,0,0,0,0,0,0,"0","1"
"8875",1,0,0,0,0,0,0,0,0,"5","6"
"8876",0,0,1,0,0,1,1,0,0,"0","1"
"8877",0,0,0,0,0,0,0,1,0,"0","1"
"8878",0,0,0,2,0,0,0,0,0,"0","1"
"8879",0,0,0,10,7,0,0,0,0,"0","1"
"8880",0,0,0,0,0,0,0,0,0,"0","1"
"8881",0,0,0,0,0,0,0,0,0,"0","1"
"8882",1,0,0,0,0,0,0,0,0,"5","6"
"8883",0,0,0,0,0,2,0,0,0,"0","1"
"8884",0,0,0,0,0,1,2,0,0,"0","1"
"8885",0,0,0,0,0,0,0,0,0,"0","1"
"8886",1,0,0,0,0,0,0,0,0,"5","6"
"8887",8,2,0,0,0,0,0,0,0,"5","6"
"8888",2,0,0,0,0,0,0,0,0,"5","6"
"8889",0,0,0,0,0,0,0,0,0,"0","1"
"8890",0,0,0,5,2,0,0,0,0,"0","1"
"8891",0,0,0,0,0,0,0,2,0,"0","1"
"8892",0,0,0,0,0,0,0,3,0,"0","1"
"8893",2,0,0,0,0,0,0,0,0,"5","6"
"8894",1,0,0,0,0,0,0,0,0,"5","6"
"8895",1,0,0,0,0,0,0,0,0,"5","6"
"8896",0,0,0,0,0,0,0,0,0,"0","1"
"8897",0,0,0,0,2,0,0,0,1,"0","1"
"8898",0,0,0,1,0,1,0,0,0,"0","1"
"8899",0,0,0,0,5,0,0,0,4,"0","1"
"8900",0,0,1,0,0,0,0,0,0,"0","1"
"8901",1,0,0,0,0,0,0,0,0,"5","6"
"8902",0,0,0,0,0,0,0,0,0,"0","1"
"8903",1,0,0,0,0,0,0,0,0,"5","6"
"8904",0,0,1,0,0,0,0,0,0,"0","1"
"8905",0,0,0,0,1,0,0,0,0,"0","1"
"8906",1,0,0,0,0,0,0,0,0,"5","6"
"8907",0,0,0,0,0,0,0,2,0,"0","1"
"8908",1,0,0,0,0,0,0,0,0,"5","6"
